,away_ 1루수,away_ 2루수,away_ 3루수,away_ 우익수,away_ 유격수,away_ 좌익수,away_ 중견수,away_ 투수,away_ 포수,away_1번타자,away_2번타자,away_3번타자,away_4번타자,away_5번타자,away_6번타자,away_7번타자,away_8번타자,away_9번타자,home_ 1루수,home_ 2루수,home_ 3루수,home_ 우익수,home_ 유격수,home_ 좌익수,home_ 중견수,home_ 투수,home_ 포수,home_1번타자,home_2번타자,home_3번타자,home_4번타자,home_5번타자,home_6번타자,home_7번타자,home_8번타자,home_9번타자,경기
0,0.81193,0.2003,0.72164,-0.2699,-0.05807,-0.23483,0.18305,0.84391,0.08221,1.0702,0.2003,0.72164,-0.2699,0.81193,-0.23483,-0.05807,0.08221,0.18305,0.81193,0.2003,0.72164,-0.2699,-0.05807,-0.23483,0.18305,0.84391,0.08221,1.0702,0.2003,0.72164,-0.2699,0.81193,-0.23483,-0.05807,0.08221,0.18305,2017-5-10_마산
0,1.28247,-0.48263,1.92584,-0.06576,0.10693,0.59516,0.18806,0.01585,-0.21861,0.18806,0.0,1.92584,0.59516,1.28247,-0.06576,0.10693,-0.21861,-0.48263,1.28247,-0.48263,1.92584,-0.06576,0.10693,0.59516,0.18806,0.01585,-0.21861,0.18806,0.0,1.92584,0.59516,1.28247,-0.06576,0.10693,-0.21861,-0.48263,2017-5-11_잠실
0,1.92362,0.37503,-0.28395,0.82049,0.0,0.06017,0.15564,1.51535,0.75287,0.82049,0.15564,1.92362,0.26035,0.75287,0.06017,-0.28395,0.37503,0.0,1.92362,0.37503,-0.28395,0.82049,0.0,0.06017,0.15564,1.51535,0.75287,0.82049,0.15564,1.92362,0.26035,0.75287,0.06017,-0.28395,0.37503,0.0,2017-5-11_대전한밭
0,0.04141,1.03237,0.0081,-0.14412,0.02384,-0.27954,-0.29291,-0.69979,0.14026,-0.27954,-0.01532,1.03237,-0.14412,0.14026,0.04141,-0.29291,0.0081,0.02384,0.04141,1.03237,0.0081,-0.14412,0.02384,-0.27954,-0.29291,-0.69979,0.14026,-0.27954,-0.01532,1.03237,-0.14412,0.14026,0.04141,-0.29291,0.0081,0.02384,2017-5-11_챔피언스필드
0,0.28992,0.34677,1.09365,-0.15071,1.44889,-0.08195,0.1302,1.11995,0.08248,-0.08195,0.1302,0.05979,1.09365,1.44889,0.28992,-0.15071,0.08248,0.34677,0.28992,0.34677,1.09365,-0.15071,1.44889,-0.08195,0.1302,1.11995,0.08248,-0.08195,0.1302,0.05979,1.09365,1.44889,0.28992,-0.15071,0.08248,0.34677,2017-5-11_라이온즈파크
0,0.81193,1.0702,0.72164,0.0,0.64189,-0.23483,0.18305,0.92753,0.08221,-0.23483,0.18305,1.0702,0.72164,0.81193,0.64189,-0.05807,0.0,0.08221,0.81193,1.0702,0.72164,0.0,0.64189,-0.23483,0.18305,0.92753,0.08221,-0.23483,0.18305,1.0702,0.72164,0.81193,0.64189,-0.05807,0.0,0.08221,2017-5-11_마산
0,0.28148,-0.01001,0.53262,-0.27382,0.90394,-0.09608,0.47366,-0.27206,-0.23217,-0.01001,0.90394,0.53262,0.28148,0.8179,-0.09608,-0.27382,-0.23217,0.47366,0.28148,-0.01001,0.53262,-0.27382,0.90394,-0.09608,0.47366,-0.27206,-0.23217,-0.01001,0.90394,0.53262,0.28148,0.8179,-0.09608,-0.27382,-0.23217,0.47366,2017-5-12_잠실
0,1.3742,-0.06838,0.25114,1.8385,0.2404,0.00784,0.00467,-0.23373,0.15627,0.00784,0.00467,1.8385,1.3742,0.70117,0.25114,0.2404,0.15627,-0.06838,1.3742,-0.06838,0.25114,1.8385,0.2404,0.00784,0.00467,-0.23373,0.15627,0.00784,0.00467,1.8385,1.3742,0.70117,0.25114,0.2404,0.15627,-0.06838,2017-5-12_케이티위즈파크
0,0.72164,1.0702,0.64189,0.0,0.7923,-0.23483,0.18305,0.35009,-0.12643,0.18305,0.7923,1.0702,0.72164,0.85079,0.64189,-0.23483,-0.12643,0.0,0.72164,1.0702,0.64189,0.0,0.7923,-0.23483,0.18305,0.35009,-0.12643,0.18305,0.7923,1.0702,0.72164,0.85079,0.64189,-0.23483,-0.12643,0.0,2017-5-12_라이온즈파크
0,-0.05122,0.67309,-0.20132,0.61649,0.22959,1.6085,0.33668,0.83347,0.07955,0.33668,0.61649,1.01052,1.6085,-0.20132,-0.05122,0.67309,0.07955,0.22959,-0.05122,0.67309,-0.20132,0.61649,0.22959,1.6085,0.33668,0.83347,0.07955,0.33668,0.61649,1.01052,1.6085,-0.20132,-0.05122,0.67309,0.07955,0.22959,2017-5-12_인천문학
0,-0.23884,0.35157,0.1692,1.04912,-0.08728,1.31247,0.28254,-0.09728,1.26556,1.04912,-0.23884,0.75982,1.31247,1.26556,0.28254,0.35157,0.1692,-0.08728,-0.23884,0.35157,0.1692,1.04912,-0.08728,1.31247,0.28254,-0.09728,1.26556,1.04912,-0.23884,0.75982,1.31247,1.26556,0.28254,0.35157,0.1692,-0.08728,2017-5-13_부산사직
0,1.3742,0.25114,0.04111,1.8385,0.2404,0.66506,0.00784,0.06393,0.15627,0.00784,0.00467,1.8385,1.3742,0.04111,0.66506,0.25114,0.2404,0.15627,1.3742,0.25114,0.04111,1.8385,0.2404,0.66506,0.00784,0.06393,0.15627,0.00784,0.00467,1.8385,1.3742,0.04111,0.66506,0.25114,0.2404,0.15627,2017-5-13_케이티위즈파크
0,0.81193,0.2003,0.64189,0.0,0.7923,-0.23483,0.18305,0.56013,0.08221,0.2003,-0.23483,1.0702,0.81193,0.7923,0.64189,0.0,0.08221,0.18305,0.81193,0.2003,0.64189,0.0,0.7923,-0.23483,0.18305,0.56013,0.08221,0.2003,-0.23483,1.0702,0.81193,0.7923,0.64189,0.0,0.08221,0.18305,2017-5-13_라이온즈파크
0,-0.05122,0.67309,-0.35698,0.33668,0.68021,0.61649,0.00384,1.70192,0.07955,0.61649,0.68021,0.67309,1.6085,-0.05122,-0.35698,0.33668,0.07955,0.00384,-0.05122,0.67309,-0.35698,0.33668,0.68021,0.61649,0.00384,1.70192,0.07955,0.61649,0.68021,0.67309,1.6085,-0.05122,-0.35698,0.33668,0.07955,0.00384,2017-5-13_인천문학
0,-0.03737,0.35157,0.1692,1.04912,-0.08728,1.31247,0.28254,0.50799,1.26556,1.04912,0.1692,0.75982,1.31247,1.26556,0.28254,0.35157,-0.03737,-0.08728,-0.03737,0.35157,0.1692,1.04912,-0.08728,1.31247,0.28254,0.50799,1.26556,1.04912,0.1692,0.75982,1.31247,1.26556,0.28254,0.35157,-0.03737,-0.08728,2017-5-14_부산사직
0,0.28148,-0.01001,0.53262,-0.27382,0.90394,-0.09608,0.47366,0.41992,0.23095,-0.01001,0.90394,0.53262,0.28148,0.8179,-0.09608,-0.27382,0.23095,0.47366,0.28148,-0.01001,0.53262,-0.27382,0.90394,-0.09608,0.47366,0.41992,0.23095,-0.01001,0.90394,0.53262,0.28148,0.8179,-0.09608,-0.27382,0.23095,0.47366,2017-5-14_잠실
0,0.70117,0.25114,0.04111,1.8385,0.2404,0.66506,0.09281,-0.48407,0.0,0.09281,0.70117,1.8385,1.3742,0.66506,0.04111,0.25114,0.2404,0.0,0.70117,0.25114,0.04111,1.8385,0.2404,0.66506,0.09281,-0.48407,0.0,0.09281,0.70117,1.8385,1.3742,0.66506,0.04111,0.25114,0.2404,0.0,2017-5-14_케이티위즈파크
0,0.81193,1.0702,0.64189,0.18305,0.7923,-0.23483,0.0,1.24966,-0.12643,-0.23483,1.0702,0.72164,0.81193,0.7923,0.64189,0.18305,-0.12643,0.0,0.81193,1.0702,0.64189,0.18305,0.7923,-0.23483,0.0,1.24966,-0.12643,-0.23483,1.0702,0.72164,0.81193,0.7923,0.64189,0.18305,-0.12643,0.0,2017-5-14_라이온즈파크
0,-0.61319,0.67309,-0.20132,0.61649,0.68021,1.6085,0.00384,1.81509,0.07955,-0.61319,0.61649,1.01052,1.6085,-0.20132,0.67309,0.68021,0.07955,0.00384,-0.61319,0.67309,-0.20132,0.61649,0.68021,1.6085,0.00384,1.81509,0.07955,-0.61319,0.61649,1.01052,1.6085,-0.20132,0.67309,0.68021,0.07955,0.00384,2017-5-14_인천문학
0,0.04141,1.03237,0.0081,-0.37489,0.02384,-0.01532,-0.27954,1.6926,0.14026,-0.27954,-0.15009,1.03237,-0.37489,-0.01532,0.14026,0.04141,0.0081,0.02384,0.04141,1.03237,0.0081,-0.37489,0.02384,-0.01532,-0.27954,1.6926,0.14026,-0.27954,-0.15009,1.03237,-0.37489,-0.01532,0.14026,0.04141,0.0081,0.02384,2017-5-16_부산사직
0,0.28148,-0.01001,0.53262,-0.27382,0.90394,-0.09608,0.47366,1.00238,0.23095,-0.01001,-0.27382,0.53262,0.28148,0.8179,-0.09608,0.90394,0.23095,0.47366,0.28148,-0.01001,0.53262,-0.27382,0.90394,-0.09608,0.47366,1.00238,0.23095,-0.01001,-0.27382,0.53262,0.28148,0.8179,-0.09608,0.90394,0.23095,0.47366,2017-5-16_고척돔
0,1.3742,-0.06838,0.04111,1.8385,0.2404,0.66506,0.00467,-0.80544,0.15627,0.00467,-0.06838,1.8385,1.3742,0.66506,0.70117,0.04111,0.2404,0.15627,1.3742,-0.06838,0.04111,1.8385,0.2404,0.66506,0.00467,-0.80544,0.15627,0.00467,-0.06838,1.8385,1.3742,0.66506,0.70117,0.04111,0.2404,0.15627,2017-5-16_잠실
0,0.28992,0.34677,1.09365,-0.26806,1.44889,-0.15071,0.1302,0.49988,-0.40905,0.1302,-0.15071,-0.08195,1.09365,1.44889,0.28992,-0.26806,-0.40905,0.34677,0.28992,0.34677,1.09365,-0.26806,1.44889,-0.15071,0.1302,0.49988,-0.40905,0.1302,-0.15071,-0.08195,1.09365,1.44889,0.28992,-0.26806,-0.40905,0.34677,2017-5-16_챔피언스필드
0,-0.22858,0.92439,-0.23914,0.90254,0.09591,0.89894,0.45729,0.1644,0.34133,0.45729,0.09591,0.90254,-0.22858,0.02925,0.89894,0.92439,-0.23914,0.34133,-0.22858,0.92439,-0.23914,0.90254,0.09591,0.89894,0.45729,0.1644,0.34133,0.45729,0.09591,0.90254,-0.22858,0.02925,0.89894,0.92439,-0.23914,0.34133,2017-5-16_인천문학
0,0.04141,1.03237,0.0081,-0.29291,0.02384,-0.01532,-0.27954,-0.69979,0.14026,-0.27954,-0.29291,1.03237,-0.37489,-0.01532,0.14026,0.04141,0.0081,0.02384,0.04141,1.03237,0.0081,-0.29291,0.02384,-0.01532,-0.27954,-0.69979,0.14026,-0.27954,-0.29291,1.03237,-0.37489,-0.01532,0.14026,0.04141,0.0081,0.02384,2017-5-17_부산사직
0,0.28148,-0.01001,0.53262,-0.02326,0.90394,-0.09608,-0.27382,0.44623,0.23095,-0.01001,-0.02326,0.53262,0.8179,0.28148,-0.09608,-0.27382,0.90394,0.23095,0.28148,-0.01001,0.53262,-0.02326,0.90394,-0.09608,-0.27382,0.44623,0.23095,-0.01001,-0.02326,0.53262,0.8179,0.28148,-0.09608,-0.27382,0.90394,0.23095,2017-5-17_고척돔
0,1.3742,-0.06838,0.04111,1.8385,0.2404,0.66506,0.00467,0.45669,0.15627,0.00467,-0.06838,1.8385,1.3742,0.66506,0.04111,0.70117,0.2404,0.15627,1.3742,-0.06838,0.04111,1.8385,0.2404,0.66506,0.00467,0.45669,0.15627,0.00467,-0.06838,1.8385,1.3742,0.66506,0.04111,0.70117,0.2404,0.15627,2017-5-17_잠실
0,0.28992,0.34677,0.10624,1.64359,1.44889,-0.08195,0.1302,1.11995,0.08248,1.64359,0.1302,-0.08195,0.05979,0.28992,1.44889,0.10624,0.08248,0.34677,0.28992,0.34677,0.10624,1.64359,1.44889,-0.08195,0.1302,1.11995,0.08248,1.64359,0.1302,-0.08195,0.05979,0.28992,1.44889,0.10624,0.08248,0.34677,2017-5-17_챔피언스필드
0,-0.22858,-0.34707,-0.23914,0.90254,0.09591,-0.33334,0.45729,0.80782,0.34133,0.45729,0.09591,0.90254,-0.22858,0.02925,-0.33334,-0.34707,-0.23914,0.34133,-0.22858,-0.34707,-0.23914,0.90254,0.09591,-0.33334,0.45729,0.80782,0.34133,0.45729,0.09591,0.90254,-0.22858,0.02925,-0.33334,-0.34707,-0.23914,0.34133,2017-5-17_인천문학
0,-0.15009,0.0081,0.04141,-0.56498,0.28025,-0.01532,-0.27954,0.83805,0.10575,-0.27954,-0.15009,-0.01532,-0.14412,0.0081,0.04141,0.10575,-0.56498,0.28025,-0.15009,0.0081,0.04141,-0.56498,0.28025,-0.01532,-0.27954,0.83805,0.10575,-0.27954,-0.15009,-0.01532,-0.14412,0.0081,0.04141,0.10575,-0.56498,0.28025,2017-5-18_부산사직
0,0.28148,-0.01001,0.53262,-0.02326,0.90394,-0.09608,-0.27382,-0.27206,-0.23217,-0.01001,-0.02326,0.53262,0.8179,0.28148,-0.27382,-0.09608,0.90394,-0.23217,0.28148,-0.01001,0.53262,-0.02326,0.90394,-0.09608,-0.27382,-0.27206,-0.23217,-0.01001,-0.02326,0.53262,0.8179,0.28148,-0.27382,-0.09608,0.90394,-0.23217,2017-5-18_고척돔
0,1.3742,-0.06838,0.04111,1.8385,0.2404,0.66506,0.00467,-0.23373,0.15627,0.00467,-0.06838,1.8385,1.3742,0.66506,0.0,0.04111,0.2404,0.15627,1.3742,-0.06838,0.04111,1.8385,0.2404,0.66506,0.00467,-0.23373,0.15627,0.00467,-0.06838,1.8385,1.3742,0.66506,0.0,0.04111,0.2404,0.15627,2017-5-18_잠실
0,0.28992,0.34677,1.09365,-0.00081,1.44889,-0.15071,0.1302,-0.03665,-0.40905,0.1302,-0.00081,-0.08195,1.09365,1.44889,0.28992,-0.15071,-0.40905,0.34677,0.28992,0.34677,1.09365,-0.00081,1.44889,-0.15071,0.1302,-0.03665,-0.40905,0.1302,-0.00081,-0.08195,1.09365,1.44889,0.28992,-0.15071,-0.40905,0.34677,2017-5-18_챔피언스필드
0,-0.22858,0.92439,-0.23914,0.90254,0.09591,0.89894,0.45729,0.16157,0.34133,0.45729,0.09591,0.90254,-0.22858,0.02925,0.92439,0.89894,-0.23914,0.34133,-0.22858,0.92439,-0.23914,0.90254,0.09591,0.89894,0.45729,0.16157,0.34133,0.45729,0.09591,0.90254,-0.22858,0.02925,0.92439,0.89894,-0.23914,0.34133,2017-5-18_인천문학
0,0.26035,0.37503,0.07313,0.82049,-0.61493,0.0,0.35207,1.16504,-0.19164,0.82049,0.07313,1.92362,0.26035,0.0,0.37503,0.35207,-0.61493,-0.19164,0.26035,0.37503,0.07313,0.82049,-0.61493,0.0,0.35207,1.16504,-0.19164,0.82049,0.07313,1.92362,0.26035,0.0,0.37503,0.35207,-0.61493,-0.19164,2017-5-19_잠실
0,0.81193,1.0702,0.72164,0.18305,0.7923,-0.23483,0.12664,0.56013,-0.12643,0.12664,1.0702,0.72164,0.41798,0.7923,0.81193,0.18305,-0.12643,-0.23483,0.81193,1.0702,0.72164,0.18305,0.7923,-0.23483,0.12664,0.56013,-0.12643,0.12664,1.0702,0.72164,0.41798,0.7923,0.81193,0.18305,-0.12643,-0.23483,2017-5-19_케이티위즈파크
0,-0.22858,0.19831,0.92439,0.90254,0.09591,0.89894,0.45729,-0.16339,0.34133,0.45729,0.09591,0.92439,-0.22858,0.02925,0.89894,0.90254,0.34133,0.19831,-0.22858,0.19831,0.92439,0.90254,0.09591,0.89894,0.45729,-0.16339,0.34133,0.45729,0.09591,0.92439,-0.22858,0.02925,0.89894,0.90254,0.34133,0.19831,2017-5-19_대전한밭
0,-0.09438,0.35157,0.1692,1.04912,0.20372,1.31247,0.28254,-0.20036,0.40032,1.04912,0.35157,0.75982,1.31247,0.28254,-0.09438,0.1692,0.40032,0.20372,-0.09438,0.35157,0.1692,1.04912,0.20372,1.31247,0.28254,-0.20036,0.40032,1.04912,0.35157,0.75982,1.31247,0.28254,-0.09438,0.1692,0.40032,0.20372,2017-5-19_챔피언스필드
0,0.26381,-0.48263,1.92584,1.28247,0.7698,0.59516,-0.07694,0.52386,0.68903,-0.07694,-0.48263,1.92584,0.0,1.28247,0.59516,0.26381,0.68903,0.7698,0.26381,-0.48263,1.92584,1.28247,0.7698,0.59516,-0.07694,0.52386,0.68903,-0.07694,-0.48263,1.92584,0.0,1.28247,0.59516,0.26381,0.68903,0.7698,2017-5-19_마산
0,0.26035,0.37503,0.07313,0.82049,-0.61493,0.0,0.35207,0.07567,-0.19164,0.82049,0.35207,1.92362,0.26035,0.0,0.37503,0.07313,-0.61493,-0.19164,0.26035,0.37503,0.07313,0.82049,-0.61493,0.0,0.35207,0.07567,-0.19164,0.82049,0.35207,1.92362,0.26035,0.0,0.37503,0.07313,-0.61493,-0.19164,2017-5-20_잠실
0,0.72164,1.0702,0.64189,0.01372,0.7923,-0.23483,0.12664,1.24966,-0.12643,0.12664,1.0702,0.72164,0.01372,0.7923,0.41798,0.64189,-0.12643,-0.23483,0.72164,1.0702,0.64189,0.01372,0.7923,-0.23483,0.12664,1.24966,-0.12643,0.12664,1.0702,0.72164,0.01372,0.7923,0.41798,0.64189,-0.12643,-0.23483,2017-5-20_케이티위즈파크
0,-0.22858,0.92439,-0.23914,0.90254,0.19831,0.89894,0.45729,-0.22406,0.00975,0.45729,-0.23914,0.92439,-0.22858,0.02925,0.89894,0.90254,0.00975,0.19831,-0.22858,0.92439,-0.23914,0.90254,0.19831,0.89894,0.45729,-0.22406,0.00975,0.45729,-0.23914,0.92439,-0.22858,0.02925,0.89894,0.90254,0.00975,0.19831,2017-5-20_대전한밭
0,-0.09438,0.35157,0.1692,1.04912,-0.08728,1.31247,0.28254,0.50799,1.26556,1.04912,0.35157,0.75982,1.31247,1.26556,0.28254,0.1692,-0.09438,-0.08728,-0.09438,0.35157,0.1692,1.04912,-0.08728,1.31247,0.28254,0.50799,1.26556,1.04912,0.35157,0.75982,1.31247,1.26556,0.28254,0.1692,-0.09438,-0.08728,2017-5-20_챔피언스필드
0,0.26381,-0.48263,1.92584,1.28247,0.7698,0.59516,-0.07694,0.0,-0.21861,-0.07694,-0.48263,1.92584,1.28247,0.0,0.59516,0.26381,-0.21861,0.7698,0.26381,-0.48263,1.92584,1.28247,0.7698,0.59516,-0.07694,0.0,-0.21861,-0.07694,-0.48263,1.92584,1.28247,0.0,0.59516,0.26381,-0.21861,0.7698,2017-5-20_마산
0,1.92362,0.37503,0.07313,0.82049,-0.61493,0.0,0.35207,0.03435,0.75287,0.82049,0.07313,1.92362,0.26035,0.75287,0.0,0.37503,0.35207,-0.61493,1.92362,0.37503,0.07313,0.82049,-0.61493,0.0,0.35207,0.03435,0.75287,0.82049,0.07313,1.92362,0.26035,0.75287,0.0,0.37503,0.35207,-0.61493,2017-5-21_잠실
0,0.81193,1.0702,0.64189,0.01372,0.7923,-0.23483,0.12664,0.84391,0.08221,0.12664,1.0702,0.72164,0.01372,0.7923,0.81193,0.64189,0.08221,-0.23483,0.81193,1.0702,0.64189,0.01372,0.7923,-0.23483,0.12664,0.84391,0.08221,0.12664,1.0702,0.72164,0.01372,0.7923,0.81193,0.64189,0.08221,-0.23483,2017-5-21_케이티위즈파크
0,-0.22858,-0.34707,0.92439,0.90254,0.19831,0.89894,0.45729,0.1644,0.34133,0.45729,0.19831,0.92439,-0.22858,0.02925,0.89894,0.90254,0.34133,-0.34707,-0.22858,-0.34707,0.92439,0.90254,0.19831,0.89894,0.45729,0.1644,0.34133,0.45729,0.19831,0.92439,-0.22858,0.02925,0.89894,0.90254,0.34133,-0.34707,2017-5-21_대전한밭
0,-0.09438,0.35157,0.1692,1.04912,-0.08728,1.31247,0.28254,1.1449,1.26556,1.04912,0.35157,0.75982,1.31247,1.26556,0.28254,-0.09438,0.1692,-0.08728,-0.09438,0.35157,0.1692,1.04912,-0.08728,1.31247,0.28254,1.1449,1.26556,1.04912,0.35157,0.75982,1.31247,1.26556,0.28254,-0.09438,0.1692,-0.08728,2017-5-21_챔피언스필드
0,0.0,-0.48263,1.92584,0.0,0.7698,1.28247,-0.07694,-0.21903,0.68903,-0.07694,-0.48263,1.28247,1.92584,0.0,0.0,0.68903,-0.21861,0.7698,0.0,-0.48263,1.92584,0.0,0.7698,1.28247,-0.07694,-0.21903,0.68903,-0.07694,-0.48263,1.28247,1.92584,0.0,0.0,0.68903,-0.21861,0.7698,2017-5-21_마산
0,0.26381,-0.48263,1.92584,0.0,0.7698,1.28247,-0.07694,0.01585,-0.21861,-0.07694,-0.48263,1.28247,1.92584,0.0,0.59516,0.26381,-0.21861,0.7698,0.26381,-0.48263,1.92584,0.0,0.7698,1.28247,-0.07694,0.01585,-0.21861,-0.07694,-0.48263,1.28247,1.92584,0.0,0.59516,0.26381,-0.21861,0.7698,2017-5-23_부산사직
0,1.3742,0.32223,0.04111,1.8385,0.2404,0.66506,0.19987,0.45669,0.15627,0.19987,0.32223,1.8385,1.3742,0.66506,0.0,0.04111,0.2404,0.15627,1.3742,0.32223,0.04111,1.8385,0.2404,0.66506,0.19987,0.45669,0.15627,0.19987,0.32223,1.8385,1.3742,0.66506,0.0,0.04111,0.2404,0.15627,2017-5-23_고척돔
0,-0.05122,0.67309,-0.20132,0.61649,0.68021,1.6085,0.33668,0.79475,0.07955,0.33668,0.61649,1.01052,1.6085,0.67309,-0.20132,-0.05122,0.07955,0.68021,-0.05122,0.67309,-0.20132,0.61649,0.68021,1.6085,0.33668,0.79475,0.07955,0.33668,0.61649,1.01052,1.6085,0.67309,-0.20132,-0.05122,0.07955,0.68021,2017-5-23_대전한밭
0,0.04141,1.03237,0.0081,-0.14412,0.02384,-0.01532,-0.27954,1.6926,0.14026,-0.27954,-0.37489,1.03237,-0.14412,-0.01532,0.14026,0.0081,0.02384,0.04141,0.04141,1.03237,0.0081,-0.14412,0.02384,-0.01532,-0.27954,1.6926,0.14026,-0.27954,-0.37489,1.03237,-0.14412,-0.01532,0.14026,0.0081,0.02384,0.04141,2017-5-23_라이온즈파크
0,0.0,-0.48263,1.92584,1.28247,0.10693,0.59516,-0.07694,0.29785,-0.21861,-0.07694,-0.48263,1.92584,1.28247,0.0,0.59516,0.0,-0.21861,0.10693,0.0,-0.48263,1.92584,1.28247,0.10693,0.59516,-0.07694,0.29785,-0.21861,-0.07694,-0.48263,1.92584,1.28247,0.0,0.59516,0.0,-0.21861,0.10693,2017-5-24_부산사직
0,1.3742,0.32223,0.04111,1.8385,0.2404,0.66506,0.19987,0.06393,0.15627,0.19987,0.32223,1.8385,1.3742,0.66506,0.70117,0.04111,0.2404,0.15627,1.3742,0.32223,0.04111,1.8385,0.2404,0.66506,0.19987,0.06393,0.15627,0.19987,0.32223,1.8385,1.3742,0.66506,0.70117,0.04111,0.2404,0.15627,2017-5-24_고척돔
0,-0.09438,0.35157,0.1692,0.07668,-0.08728,1.31247,0.28254,0.38027,1.26556,0.28254,0.35157,0.75982,1.31247,1.26556,-0.09438,-0.08728,0.07668,0.1692,-0.09438,0.35157,0.1692,0.07668,-0.08728,1.31247,0.28254,0.38027,1.26556,0.28254,0.35157,0.75982,1.31247,1.26556,-0.09438,-0.08728,0.07668,0.1692,2017-5-24_잠실
0,-0.05122,0.67309,-0.20132,0.61649,0.68021,1.6085,0.33668,0.83347,0.07955,0.33668,0.61649,1.01052,1.6085,0.67309,-0.20132,-0.05122,0.07955,0.68021,-0.05122,0.67309,-0.20132,0.61649,0.68021,1.6085,0.33668,0.83347,0.07955,0.33668,0.61649,1.01052,1.6085,0.67309,-0.20132,-0.05122,0.07955,0.68021,2017-5-24_대전한밭
0,0.04141,1.03237,0.0081,0.0,0.02384,-0.01532,-0.27954,0.83805,0.10575,-0.27954,-0.01532,1.03237,0.0,0.14026,0.10575,0.0081,0.04141,0.02384,0.04141,1.03237,0.0081,0.0,0.02384,-0.01532,-0.27954,0.83805,0.10575,-0.27954,-0.01532,1.03237,0.0,0.14026,0.10575,0.0081,0.04141,0.02384,2017-5-24_라이온즈파크
0,0.0,-0.48263,1.92584,0.0,0.10693,0.59516,-0.07694,0.52386,0.68903,-0.07694,-0.48263,1.92584,0.59516,1.28247,0.0,0.0,0.68903,0.10693,0.0,-0.48263,1.92584,0.0,0.10693,0.59516,-0.07694,0.52386,0.68903,-0.07694,-0.48263,1.92584,0.59516,1.28247,0.0,0.0,0.68903,0.10693,2017-5-25_부산사직
0,1.3742,0.32223,0.04111,1.8385,0.2404,0.66506,0.00467,-0.05646,0.15627,0.00467,0.32223,1.8385,1.3742,0.66506,0.70117,0.04111,0.2404,0.15627,1.3742,0.32223,0.04111,1.8385,0.2404,0.66506,0.00467,-0.05646,0.15627,0.00467,0.32223,1.8385,1.3742,0.66506,0.70117,0.04111,0.2404,0.15627,2017-5-25_고척돔
0,-0.09438,-0.03737,0.35157,1.04912,-0.08728,1.31247,0.28254,-0.20036,1.26556,1.04912,0.35157,0.75982,1.31247,-0.09438,0.28254,1.26556,-0.03737,-0.08728,-0.09438,-0.03737,0.35157,1.04912,-0.08728,1.31247,0.28254,-0.20036,1.26556,1.04912,0.35157,0.75982,1.31247,-0.09438,0.28254,1.26556,-0.03737,-0.08728,2017-5-25_잠실
0,-0.05122,0.67309,-0.07896,0.0,0.68021,1.6085,0.61649,1.70192,0.07955,0.61649,-0.07896,1.01052,1.6085,0.67309,-0.05122,0.0,0.07955,0.68021,-0.05122,0.67309,-0.07896,0.0,0.68021,1.6085,0.61649,1.70192,0.07955,0.61649,-0.07896,1.01052,1.6085,0.67309,-0.05122,0.0,0.07955,0.68021,2017-5-25_대전한밭
0,0.04141,1.03237,0.0081,-0.14412,0.28025,-0.27954,-0.56498,-0.20001,0.10575,-0.27954,-0.56498,1.03237,-0.14412,0.0,0.10575,0.0081,0.04141,0.28025,0.04141,1.03237,0.0081,-0.14412,0.28025,-0.27954,-0.56498,-0.20001,0.10575,-0.27954,-0.56498,1.03237,-0.14412,0.0,0.10575,0.0081,0.04141,0.28025,2017-5-25_라이온즈파크
0,-0.22858,-0.34707,0.92439,0.90254,0.19831,-0.33334,0.45729,0.16157,0.34133,0.45729,0.19831,0.90254,-0.22858,0.02925,0.92439,-0.33334,-0.34707,0.34133,-0.22858,-0.34707,0.92439,0.90254,0.19831,-0.33334,0.45729,0.16157,0.34133,0.45729,0.19831,0.90254,-0.22858,0.02925,0.92439,-0.33334,-0.34707,0.34133,2017-5-26_고척돔
0,0.04141,1.03237,0.0081,-0.14412,0.02384,-0.01532,-0.27954,0.55334,0.10575,-0.27954,-0.01532,1.03237,-0.14412,0.0,0.10575,0.0081,0.04141,0.02384,0.04141,1.03237,0.0081,-0.14412,0.02384,-0.01532,-0.27954,0.55334,0.10575,-0.27954,-0.01532,1.03237,-0.14412,0.0,0.10575,0.0081,0.04141,0.02384,2017-5-26_잠실
0,-0.07526,0.37503,0.07313,0.82049,-0.61493,0.0,0.79526,0.07567,-0.19164,0.82049,0.07313,0.79526,0.26035,0.0,0.37503,-0.07526,-0.61493,-0.19164,-0.07526,0.37503,0.07313,0.82049,-0.61493,0.0,0.79526,0.07567,-0.19164,0.82049,0.07313,0.79526,0.26035,0.0,0.37503,-0.07526,-0.61493,-0.19164,2017-5-26_챔피언스필드
0,0.28992,0.34677,1.09365,-0.26806,1.44889,1.64359,0.1302,0.0,-0.40905,1.64359,0.1302,-0.08195,0.28992,-0.26806,1.44889,1.09365,-0.40905,0.34677,0.28992,0.34677,1.09365,-0.26806,1.44889,1.64359,0.1302,0.0,-0.40905,1.64359,0.1302,-0.08195,0.28992,-0.26806,1.44889,1.09365,-0.40905,0.34677,2017-5-26_인천문학
